property_id,image_path,price,split
2767601805,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767601805.jpg,600000.0,train
2767602720,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767602720.jpg,575000.0,train
2767603215,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767603215.jpg,490000.0,train
2767603535,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767603535.jpg,600000.0,train
2767603612,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767603612.jpg,489000.0,train
2767604252,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767604252.jpg,344000.0,train
2767604253,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767604253.jpg,396000.0,train
2767604254,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767604254.jpg,425000.0,train
2767604551,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767604551.jpg,371000.0,train
2767604580,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767604580.jpg,635000.0,train
2767604592,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767604592.jpg,607500.0,train
2767704251,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767704251.jpg,514700.0,train
2767705010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767705010.jpg,639000.0,train
2767900355,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2767900355.jpg,523460.0,train
2768100690,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2768100690.jpg,513000.0,train
2768200210,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2768200210.jpg,499000.0,train
2768301490,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2768301490.jpg,402000.0,train
2769600305,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2769600305.jpg,715000.0,train
2769600560,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2769600560.jpg,529000.0,train
2769600590,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2769600590.jpg,900000.0,train
2769602135,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2769602135.jpg,435000.0,train
2769602840,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2769602840.jpg,450000.0,train
2770600841,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770600841.jpg,640000.0,train
2770600853,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770600853.jpg,585000.0,train
2770601365,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770601365.jpg,473000.0,train
2770601696,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770601696.jpg,439990.0,train
2770604082,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770604082.jpg,629950.0,train
2770604103,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770604103.jpg,450000.0,train
2770604346,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770604346.jpg,499000.0,train
2770604365,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770604365.jpg,649950.0,train
2770604410,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770604410.jpg,608000.0,train
2770604920,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770604920.jpg,497000.0,train
2770604925,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770604925.jpg,1300000.0,train
2770604942,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770604942.jpg,609850.0,train
2770605065,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770605065.jpg,450000.0,train
2770605548,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2770605548.jpg,952000.0,train
2771101251,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771101251.jpg,395000.0,train
2771102144,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771102144.jpg,385000.0,train
2771104830,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771104830.jpg,800000.0,train
2771603610,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771603610.jpg,545000.0,train
2771604120,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771604120.jpg,970000.0,train
2771604190,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771604190.jpg,824000.0,train
2771604196,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771604196.jpg,465000.0,train
2771604370,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771604370.jpg,460000.0,train
2771604791,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2771604791.jpg,680000.0,train
2776600002,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2776600002.jpg,520000.0,train
2776600082,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2776600082.jpg,407500.0,train
2780400035,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2780400035.jpg,665000.0,train
2780910100,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2780910100.jpg,349900.0,train
2781230020,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781230020.jpg,398500.0,train
2781250110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781250110.jpg,360000.0,train
2781250150,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781250150.jpg,445000.0,train
2781250520,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781250520.jpg,200000.0,train
2781250610,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781250610.jpg,250000.0,train
2781250900,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781250900.jpg,218000.0,train
2781270400,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781270400.jpg,215000.0,train
2781270550,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781270550.jpg,219000.0,train
2781280390,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781280390.jpg,290000.0,train
2781600195,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2781600195.jpg,285000.0,train
2785000290,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2785000290.jpg,675000.0,train
2787311480,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2787311480.jpg,253000.0,train
2787320140,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2787320140.jpg,255000.0,train
2787320430,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2787320430.jpg,264000.0,train
2787320620,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2787320620.jpg,222000.0,train
2787700030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2787700030.jpg,359500.0,train
2787700150,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2787700150.jpg,365000.0,train
2787700180,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2787700180.jpg,320000.0,train
2787700630,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2787700630.jpg,399000.0,train
2788400020,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2788400020.jpg,150000.0,train
2788500090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2788500090.jpg,309000.0,train
2791500280,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2791500280.jpg,246000.0,train
2806800090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2806800090.jpg,390000.0,train
2807100095,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2807100095.jpg,402000.0,train
2807100156,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2807100156.jpg,295950.0,train
2810100040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2810100040.jpg,485000.0,train
2817100570,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2817100570.jpg,453000.0,train
2817850290,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2817850290.jpg,258000.0,train
2817900180,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2817900180.jpg,380000.0,train
2818100255,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2818100255.jpg,922000.0,train
2821100125,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2821100125.jpg,524000.0,train
2822049148,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2822049148.jpg,217000.0,train
2822049210,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2822049210.jpg,165000.0,train
2822049254,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2822049254.jpg,375000.0,train
2822059350,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2822059350.jpg,340000.0,train
2822100175,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2822100175.jpg,284000.0,train
2824069142,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2824069142.jpg,510000.0,train
2824600290,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2824600290.jpg,605000.0,train
2825079001,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2825079001.jpg,800000.0,train
2826049070,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2826049070.jpg,595000.0,train
2826049106,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2826049106.jpg,490000.0,train
2826049282,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2826049282.jpg,530000.0,train
2826079027,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2826079027.jpg,659000.0,train
2826079101,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2826079101.jpg,570000.0,train
2826079145,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2826079145.jpg,655000.0,train
2832100270,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2832100270.jpg,306888.0,train
2851200100,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2851200100.jpg,955500.0,train
2854800095,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2854800095.jpg,292600.0,train
2856100381,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2856100381.jpg,580000.0,train
2862100205,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2862100205.jpg,469950.0,train
2862100260,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2862100260.jpg,540000.0,train
2862500070,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2862500070.jpg,859950.0,train
2862500190,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2862500190.jpg,895950.0,train
2869100080,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2869100080.jpg,744000.0,train
2871000400,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2871000400.jpg,751000.0,train
2872100245,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2872100245.jpg,465000.0,train
2872900050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2872900050.jpg,400000.0,train
2873000780,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2873000780.jpg,255000.0,train
2877101031,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2877101031.jpg,512031.0,train
2877102196,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2877102196.jpg,750000.0,train
2877102846,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2877102846.jpg,575000.0,train
2877103615,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2877103615.jpg,870000.0,train
2877103726,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2877103726.jpg,791500.0,train
2878600655,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2878600655.jpg,665000.0,train
2881700522,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2881700522.jpg,438000.0,train
2883200139,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2883200139.jpg,1325000.0,train
2883200966,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2883200966.jpg,780000.0,train
2883201055,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2883201055.jpg,875000.0,train
2887700970,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2887700970.jpg,637000.0,train
2887701940,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2887701940.jpg,485000.0,train
2887703066,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2887703066.jpg,815000.0,train
2888000020,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2888000020.jpg,455000.0,train
2891000680,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2891000680.jpg,195000.0,train
2892600016,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2892600016.jpg,197500.0,train
2892700041,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2892700041.jpg,238000.0,train
2893000610,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2893000610.jpg,252000.0,train
2895800780,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2895800780.jpg,279800.0,train
2896000710,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2896000710.jpg,560000.0,train
2896310160,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2896310160.jpg,625000.0,train
2896610210,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2896610210.jpg,319000.0,train
2899200040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2899200040.jpg,242000.0,train
2902200237,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2902200237.jpg,505000.0,train
2909700070,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2909700070.jpg,455500.0,train
2911700020,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2911700020.jpg,1476000.0,train
2915200210,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2915200210.jpg,500000.0,train
2916200054,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2916200054.jpg,392500.0,train
2916610150,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2916610150.jpg,274950.0,train
2919200665,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2919200665.jpg,734000.0,train
2919700735,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2919700735.jpg,870000.0,train
2919702655,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2919702655.jpg,475000.0,train
2921079027,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2921079027.jpg,400000.0,train
2921700060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2921700060.jpg,535000.0,train
2923500010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2923500010.jpg,757500.0,train
2923500550,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2923500550.jpg,599990.0,train
2923500750,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2923500750.jpg,638150.0,train
2926049376,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2926049376.jpg,220000.0,train
2926049437,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2926049437.jpg,425000.0,train
2926059146,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2926059146.jpg,748000.0,train
2929600035,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2929600035.jpg,410000.0,train
2937300430,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2937300430.jpg,928990.0,train
2937300560,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2937300560.jpg,939000.0,train
2938100005,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2938100005.jpg,264950.0,train
2938200040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2938200040.jpg,224950.0,train
2944000050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2944000050.jpg,995000.0,train
2944010210,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2944010210.jpg,1093000.0,train
2946000751,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2946000751.jpg,230000.0,train
2946001645,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2946001645.jpg,232000.0,train
2946003415,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2946003415.jpg,174500.0,train
2953000300,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2953000300.jpg,201000.0,train
2954400190,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2954400190.jpg,1295650.0,train
2968800645,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2968800645.jpg,215000.0,train
2968800825,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2968800825.jpg,300000.0,train
2968801085,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2968801085.jpg,334000.0,train
2968801130,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2968801130.jpg,360000.0,train
2970800145,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2970800145.jpg,350500.0,train
2972300060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2972300060.jpg,405300.0,train
2976800550,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2976800550.jpg,280005.0,train
2985800070,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2985800070.jpg,549995.0,train
2988800011,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2988800011.jpg,244000.0,train
2997800015,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\2997800015.jpg,500000.0,train
3021049140,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3021049140.jpg,300000.0,train
3021059197,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3021059197.jpg,247200.0,train
3022039071,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3022039071.jpg,800000.0,train
3022079087,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3022079087.jpg,712000.0,train
3023000050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3023000050.jpg,310000.0,train
3023000120,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3023000120.jpg,294900.0,train
3023000200,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3023000200.jpg,380000.0,train
3023039231,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3023039231.jpg,650000.0,train
3023049186,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3023049186.jpg,575000.0,train
3023049215,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3023049215.jpg,519000.0,train
3023049256,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3023049256.jpg,390000.0,train
3024059126,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3024059126.jpg,1195000.0,train
3024079063,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3024079063.jpg,850000.0,train
3024079069,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3024079069.jpg,371000.0,train
3025059136,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3025059136.jpg,800000.0,train
3026059014,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3026059014.jpg,400000.0,train
3026059341,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3026059341.jpg,549950.0,train
3026059363,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3026059363.jpg,575000.0,train
3026079005,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3026079005.jpg,640000.0,train
3026079055,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3026079055.jpg,598600.0,train
3031200205,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3031200205.jpg,415000.0,train
3034200036,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3034200036.jpg,438000.0,train
3034200660,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3034200660.jpg,507000.0,train
3034200885,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3034200885.jpg,290000.0,train
3037200060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3037200060.jpg,499000.0,train
3037200141,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3037200141.jpg,546000.0,train
3039000010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3039000010.jpg,420000.0,train
3041700090,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3041700090.jpg,555565.0,train
3052700245,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3052700245.jpg,750000.0,train
3056800230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3056800230.jpg,397000.0,train
3062600050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3062600050.jpg,745000.0,train
3066200460,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3066200460.jpg,572500.0,train
3066400750,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3066400750.jpg,705000.0,train
3066410080,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3066410080.jpg,590000.0,train
3083000365,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3083000365.jpg,330000.0,train
3092000030,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3092000030.jpg,270000.0,train
3117100130,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3117100130.jpg,890000.0,train
3121500020,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3121500020.jpg,700000.0,train
3121500330,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3121500330.jpg,750000.0,train
3123039082,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3123039082.jpg,467500.0,train
3123049230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3123049230.jpg,638500.0,train
3124049171,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3124049171.jpg,222000.0,train
3124049196,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3124049196.jpg,330000.0,train
3124089060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3124089060.jpg,282000.0,train
3126049411,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3126049411.jpg,340000.0,train
3126049415,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3126049415.jpg,388000.0,train
3127200041,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3127200041.jpg,589000.0,train
3134100023,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3134100023.jpg,1250000.0,train
3134100116,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3134100116.jpg,470000.0,train
3134100162,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3134100162.jpg,785000.0,train
3145600045,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3145600045.jpg,302000.0,train
3158500460,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3158500460.jpg,359500.0,train
3178100065,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3178100065.jpg,676101.0,train
3179102155,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3179102155.jpg,760000.0,train
3188100400,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3188100400.jpg,530000.0,train
3205100130,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3205100130.jpg,387000.0,train
3205200640,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3205200640.jpg,427200.0,train
3205400140,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3205400140.jpg,385000.0,train
3205400150,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3205400150.jpg,402000.0,train
3205400230,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3205400230.jpg,347000.0,train
3211000040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3211000040.jpg,255000.0,train
3211000190,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3211000190.jpg,310000.0,train
3211000930,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3211000930.jpg,275000.0,train
3211100730,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3211100730.jpg,360000.0,train
3211210200,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3211210200.jpg,365000.0,train
3211230080,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3211230080.jpg,424000.0,train
3211290050,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3211290050.jpg,425000.0,train
3211600650,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3211600650.jpg,275000.0,train
3213200215,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3213200215.jpg,600000.0,train
3213200250,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3213200250.jpg,605125.0,train
3216900060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3216900060.jpg,390000.0,train
3216900070,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3216900070.jpg,382500.0,train
3216900080,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3216900080.jpg,325000.0,train
3220079017,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3220079017.jpg,432000.0,train
3220200040,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3220200040.jpg,1712500.0,train
3221079055,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3221079055.jpg,367000.0,train
3221079069,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3221079069.jpg,475000.0,train
3222049087,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3222049087.jpg,570000.0,train
3222049151,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3222049151.jpg,820000.0,train
3223039149,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3223039149.jpg,395000.0,train
3223049131,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3223049131.jpg,270000.0,train
3224079105,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3224079105.jpg,430000.0,train
3224510300,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3224510300.jpg,925000.0,train
3226049270,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3226049270.jpg,585000.0,train
3226049466,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3226049466.jpg,340000.0,train
3226059071,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3226059071.jpg,426000.0,train
3232200095,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3232200095.jpg,615000.0,train
3235390010,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3235390010.jpg,265000.0,train
3241600015,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3241600015.jpg,250000.0,train
3241600027,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3241600027.jpg,390000.0,train
3256400060,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3256400060.jpg,325000.0,train
3260000120,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3260000120.jpg,599380.0,train
3260100330,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3260100330.jpg,600000.0,train
3260200110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3260200110.jpg,851500.0,train
3260800190,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3260800190.jpg,325000.0,train
3260810110,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3260810110.jpg,338000.0,train
3261020370,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3261020370.jpg,653000.0,train
3262300485,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3262300485.jpg,2250000.0,train
3262300940,C:\Users\hiten\Documents\Satellite_Property_Valuation\images\train\3262300940.jpg,940000.0,train
